SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"422627071154002","MA-LTW  104 LEXINGTON, MA","GW","USGS",-71.26061230,42.44092847,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422627071154002"
"422650071213801","MA-CTW  167R CONCORD, MA","GW","USGS",-71.36055560,42.44722220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422650071213801"
"422702079005101","Local number, Ct-2498, near Perrysburg NY","GW","USGS",-79.01427780,42.45044444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422702079005101"
"422704088385301","46N5E-21.1d1 (1-CHE-S)","GW","USGS",-88.64802780,42.45119444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422704088385301"
"422710076462901","Local number, Sy-706, near Burdett NY","GW","USGS",-76.77439779,42.45285010,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422710076462901"
"422733072532601","MA-CYW   13 CUMMINGTON, MA","GW","USGS",-72.89028060,42.45946110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422733072532601"
"422745073112001","MA-PTW   51 PITTSFIELD, MA","GW","USGS",-73.18843660,42.46258478,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422745073112001"
"422802097031601","29N  3E23CCCC1  LAUREL (CNBRLUSCR1  CE-17)","GW","USGS",-97.05476110,42.46748056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422802097031601"
"422806071160301","MA-A4W  158 0050 BEDFORD, MA","GW","USGS",-71.26763330,42.46829720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422806071160301"
"422806071160302","MA-A4W  159 0015 BEDFORD, MA","GW","USGS",-71.26763610,42.46828889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422806071160302"
"422808071160201","MA-A4W  160 BEDFORD, MA","GW","USGS",-71.26730278,42.46899720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422808071160201"
"422812071244401","MA-ACW  158 ACTON, MA","GW","USGS",-71.41188060,42.47011389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422812071244401"
"422828088333301","46N6E-08.46l (2-ALD-D)","GW","USGS",-88.55927780,42.47458330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422828088333301"
"422845088285401","46N6E-12.5d (HEBR-09-03)","GW","USGS",-88.48162500,42.47912220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422845088285401"
"422848088191002","46N8E-08.2e2 (4-RCH-I)","GW","USGS",-88.31944440,42.48000000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422848088191002"
"422849099521503","29N 22W14CCBB3 Ainsworth","GW","USGS",-99.87128890,42.48043056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422849099521503"
"422858088235601","46N7E-10.2f (HEBR-08-01)","GW","USGS",-88.39884440,42.48288056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422858088235601"
"422902076475801","Local number, Sy-722, in FLNF nr Reynoldsville NY","GW","USGS",-76.79933330,42.48383330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422902076475801"
"422906072124301","MA-PHW   16 PETERSHAM, MA","GW","USGS",-72.21143610,42.48507500,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422906072124301"
"422920076275301","Local number, Tm-985, near Ithaca NY","GW","USGS",-76.46472220,42.48888889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422920076275301"
"422925088255401","46N7E-04.8b1 (3-HEB-I)","GW","USGS",-88.43169440,42.49016667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=422925088255401"
"423035121331401","35.00S/10.00E-29ACC01","GW","USGS",-121.55494440,42.50958330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423035121331401"
"423058071025401","MA-WAW   38R WAKEFIELD, MA","GW","USGS",-71.04833330,42.51611110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423058071025401"
"423127084321901","04N 02W 16DAAA 01 INGHAM CO (CEDAR)","GW","USGS",-84.54747880,42.73253498,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423127084321901"
"423143076582601","Local number, Ya-180, Dundee NY","GW","USGS",-76.97400000,42.52880556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423143076582601"
"423257071243702","MA-WWW  160 WESTFORD, MA","GW","USGS",-71.41038610,42.54914720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423257071243702"
"423306076173101","TM1144, NY","GW","USGS",-76.29188330,42.55175278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423306076173101"
"423311072355801","MA-DFW   44R DEERFIELD, MA","GW","USGS",-72.59897800,42.55314186,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423311072355801"
"423322076143801","Local number, C-1373, near Cortland NY","GW","USGS",-76.24363889,42.55616667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423322076143801"
"423339072524101","MA-HMW    8 HAWLEY, MA","GW","USGS",-72.87759560,42.56091836,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423339072524101"
"423401071093801","MA-XMW   78 WILMINGTON, MA","GW","USGS",-71.15996670,42.56689720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423401071093801"
"423410075402801","Local number, Cn-464, near East Pharsalia NY","GW","USGS",-75.67452778,42.56938889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423410075402801"
"423423083324001","02N 08E 18DBAD01 OAKLAND CO (PROUD LAKE WELL)","GW","USGS",-83.54382830,42.57253229,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423423083324001"
"423441072170701","MA-ORW   63 ORANGE, MA","GW","USGS",-72.28480628,42.57814265,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423441072170701"
"423506070491401","MA-WPW   76R WENHAM, MA","GW","USGS",-70.82055560,42.58500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423506070491401"
"423530074191701","Local number, So-604, at Middleburgh NY","GW","USGS",-74.32138889,42.59183330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423530074191701"
"423534073423401","Local number, Re-703, East Greenbush NY","GW","USGS",-73.70900830,42.59285790,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423534073423401"
"423715072042801","MA-TMW    3R TEMPLETON, MA","GW","USGS",-72.07444440,42.62083330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423715072042801"
"423743078070802","Local number, Wo-4, near Gainesville NY","GW","USGS",-78.11863889,42.62869444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423743078070802"
"423805084311801","03N 02W 23BCBD 01 INGHAM CO (HOLT)","GW","USGS",-84.52164350,42.63475800,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423805084311801"
"423810072435401","MA-CSW    8R COLRAIN, MA","GW","USGS",-72.73152778,42.63605556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423810072435401"
"423827076035901","Local number, C-586, near McGraw NY","GW","USGS",-76.06641670,42.64077778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=423827076035901"
"424024076574801","Local number, Ya-182, at Dresden NY","GW","USGS",-76.96336110,42.67322220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424024076574801"
"424055071435302","MA-TRW   13R TOWNSEND, MA","GW","USGS",-71.73138889,42.68194444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424055071435302"
"424057072010301","MA-XNW   48 WINCHENDON, MA","GW","USGS",-72.01765000,42.68265000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424057072010301"
"424115073495301","Local number, A-654, SUNY Albany NY","GW","USGS",-73.83138889,42.68747220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424115073495301"
"424136075025101","Local number, Og-23, near Hartwick NY","GW","USGS",-75.04811110,42.69236110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424136075025101"
"424158076251901","Local number, Cy-7, near Moravia NY","GW","USGS",-76.42161110,42.69952778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424158076251901"
"424204072015201","MA-XNW   13 WINCHENDON, MA","GW","USGS",-72.03083610,42.70101944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424204072015201"
"424235084311201","04N 02W 26BBDB 01 INGHAM CO (FENNER ARBORETUM)","GW","USGS",-84.51997750,42.70975735,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424235084311201"
"424249072493101","MA-HNW   19 HEATH, MA","GW","USGS",-72.82528060,42.71378056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424249072493101"
"424311073423901","Local number, A-666, Watervliet NY","GW","USGS",-73.71088889,42.71980556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424311073423901"
"424347076530202","Local number, Se-533, near Romulus NY","GW","USGS",-76.88388889,42.72972220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424347076530202"
"424406078075301","Local number, Wo-237, at Warsaw NY","GW","USGS",-78.13147220,42.73511110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424406078075301"
"424424084340301","04N 02W 17ABAA 01 INGHAM CO (LOGAN)","GW","USGS",-84.56747970,42.74003495,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424424084340301"
"424452076081902","Local number, C-998, near Preble NY","GW","USGS",-76.13825000,42.74769444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424452076081902"
"424502084331301","04N 02W 09BDAD 01 INGHAM CO (SEYMOUR)","GW","USGS",-84.55359040,42.75059039,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424502084331301"
"424520070562401","MA-NIW   27 NEWBURY, MA","GW","USGS",-70.93948889,42.75537220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424520070562401"
"424560074274101","Local number, So-528, Carlisle NY","GW","USGS",-74.46372220,42.76650000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424560074274101"
"424841071004101","MA-HLW   23 HAVERHILL, MA","GW","USGS",-71.01162220,42.81160556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424841071004101"
"424859073585501","Local number, Sn-730, Schenectady NY","GW","USGS",-73.98194440,42.81638889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=424859073585501"
"425033074532401","Local number, Og-499, near Springfield Center NY","GW","USGS",-74.89005560,42.84241667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425033074532401"
"425048073472501","Local number, Sa-1285, Clifton Park NY","GW","USGS",-73.79080560,42.84638889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425048073472501"
"425430078292701","Local number, E-96, at Alden NY","GW","USGS",-78.49005560,42.90797220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425430078292701"
"425432073233401","Local number, Re-500, Hoosick Falls NY","GW","USGS",-73.39288889,42.90888889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425432073233401"
"425448076350002","Local number, Cy-223, at Auburn NY","GW","USGS",-76.58350000,42.91358330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425448076350002"
"425511074254001","Local number, Mt-411, at Randall NY","GW","USGS",-74.42791670,42.91975000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425511074254001"
"425607088173001","WK-06/19E/31-1301","GW","USGS",-88.29138889,42.93568056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425607088173001"
"425624074210601","Local number, Mt-553, at Fultonville NY","GW","USGS",-74.35175000,42.93991667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425624074210601"
"425803077151201","Local number, Ot-1133, near Manchester NY","GW","USGS",-77.25333330,42.96750000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425803077151201"
"425821076461301","Local number, Se-549, at Montezuma NWR NY","GW","USGS",-76.77033330,42.97250000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425821076461301"
"425833077503901","Local number, Lv-330, Caledonia NY","GW","USGS",-77.84408330,42.97580556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425833077503901"
"425840077133901","Local number, Ot-900, near Manchester NY","GW","USGS",-77.22855560,42.97741667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425840077133901"
"425844077532901","Local number, Lv-333, near Caledonia NY","GW","USGS",-77.89140000,42.97890000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425844077532901"
"425846075504501","Local number, M-292, near Chittenango Falls NY","GW","USGS",-75.84575000,42.97938889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425846075504501"
"425913078085501","Local number, Gs-190, at Batavia NY","GW","USGS",-78.14819440,42.98700000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425913078085501"
"430006078464101","Local number, E-1929, SUNY Buffalo NY","GW","USGS",-78.77791670,43.00163889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430006078464101"
"430027102311801","35N44W17DBCA (OST Shallow North well)","GW","USGS",-102.52210560,43.00748590,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430027102311801"
"430027102311806","35N44W17DBCA6OST Deep South","GW","USGS",-102.52210560,43.00748590,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430027102311806"
"430029121552101","30.00S/07.00E-06AAA01","GW","USGS",-121.92373840,43.00800288,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430029121552101"
"430056075354102","Local number, M-178, Valley Mills NY","GW","USGS",-75.59438889,43.01586110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430056075354102"
"430120073232201","Local number, W-188, Cambridge NY","GW","USGS",-73.38947220,43.02222220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430120073232201"
"430121074523001","Local number, He-1836, at Little Falls NY","GW","USGS",-74.87508330,43.02244444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430121074523001"
"430122100344501","35N28W11DBBB RST GW WELL RB-20 NR SD-NE STATE LINE","GW","USGS",-100.57944440,43.02388889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430122100344501"
"430146078101301","Local number, Gs-217, near Batavia NY","GW","USGS",-78.17044440,43.02963889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430146078101301"
"430153100531002","35N30W 6DDD2 RST GW WELL M-5 NR ST. FRANCIS, SD","GW","USGS",-100.88611110,43.03138889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430153100531002"
"430154100411801","35N29W 2DDDD RST GW WELL M-10 NR OLSONVILLE, SD","GW","USGS",-100.68875000,43.03222878,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430154100411801"
"430203091501201","095N08W19BAD        2008IACRN-3","GW","USGS",-91.83666670,43.03416667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430203091501201"
"430243076180401","Local number, Od-1825, Camillus NY","GW","USGS",-76.30130560,43.04538889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430243076180401"
"430243076180402","Local number, Od-1833, Camillus NY","GW","USGS",-76.30130560,43.04538889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430243076180402"
"430252077283402","Local number, Mo-11, near Powder Mill Park NY","GW","USGS",-77.47575000,43.04800000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430252077283402"
"430258100471401","36N30W36DDDA RST GW WELL RB-8 NR ST.FRANCIS, SD","GW","USGS",-100.78708710,43.04722848,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430258100471401"
"430311077051501","Local number, Wn-594, near Newark NY","GW","USGS",-77.08672220,43.05308330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430311077051501"
"430314100372001","36N28W33BDDB (RST well R-19 near Olsonville SD)","GW","USGS",-100.62222220,43.05388889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430314100372001"
"430327073475401","Local number, Sa-529, Saratoga Springs NY","GW","USGS",-73.79752778,43.05761110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430327073475401"
"430337100243201","36N26W32BAA RST GW WELL M-22 NR LITTLEBURG, SD","GW","USGS",-100.40888890,43.06027778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430337100243201"
"430415100451501","36N29W29ABDD RST GW WELL R-7 NR ST.FRANCIS, SD","GW","USGS",-100.75416670,43.07083330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430415100451501"
"430510093425101","096N24W32CBC        2008IACRN-2","GW","USGS",-93.71427500,43.08603056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430510093425101"
"430649121305201","28.00S/10.00E-27DBD01","GW","USGS",-121.51543870,43.11332948,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430649121305201"
"430712100421301","36N29W 2CDCC RST GW WELL M-12 NR LAKEVIEW, SD","GW","USGS",-100.70263980,43.11833910,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430712100421301"
"430726101033501","36N32W2BAA RST GW WELL S-2 NR SPRING CREEK, SD","GW","USGS",-101.05972220,43.12388889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430726101033501"
"430739078502701","Local number, Ni-869, at Shawnee NY","GW","USGS",-78.84100000,43.12777778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430739078502701"
"430820100371401"," 37N28W34ABDA RST GW WELL RB-16 NR OLSONVILLE SD","GW","USGS",-100.61569250,43.14111696,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430820100371401"
"430913077103101","Local number, Wn-619, Marion NY","GW","USGS",-77.17533330,43.15358330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430913077103101"
"430924078241301","Local number, Ol-27, near West Shelby NY","GW","USGS",-78.40363889,43.15677778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430924078241301"
